uf;municipio;escola;rede;TXApro_Total_2017;TXApro_1aSERIE_2017;TXApro_2aSERIE_2017;TXApro_3aSERIE_2017;TXApro_4aSERIE_2017;Indicador de Rendimento (P)_2017;TXApro_Total_2019;TXApro_1aSERIE_2019;TXApro_2aSERIE_2019;TXApro_3aSERIE_2019;TXApro_4aSERIE_2019;Indicador de Rendimento (P)_2019;TXApro_Total_2021;TXApro_1aSERIE_2021;TXApro_2aSERIE_2021;TXApro_3aSERIE_2021;TXApro_4aSERIE_2021;Indicador de Rendimento (P)_2021;TXApro_Total_2023;TXApro_1aSERIE_2023;TXApro_2aSERIE_2023;TXApro_3aSERIE_2023;TXApro_4aSERIE_2023;Indicador de Rendimento (P)_2023;saeb_Mat_2017;saeb_Port_2017;saeb_Media_padronizada_2017;saeb_Mat_2019;saeb_Port_2019;saeb_Media_padronizada_2019;saeb_Mat_2021;saeb_Port_2021;saeb_Media_padronizada_2021;saeb_Mat_2023;saeb_Port_2023;saeb_Media_padronizada_2023;IDEB_2017;IDEB_2019;IDEB_2021;IDEB_2023;Meta_2019;Meta_2021
SC;São José;COLEGIO ELISA ANDREOLI;Privada;96.900;97.400;94.400;98.500;;0.967;;;;;;;;;;;;;;;;;;;351.460;320.450;6.423;;;;;;;;;;6.200;;;;6.400;6.600
SC;São José;CENTRO EDUCACIONAL CENECISTA SANTA CRUZ;Privada;93.200;82.600;100.000;100.000;;0.934;;;;;;;;;;;;;;;;;;;313.840;308.370;5.714;;;;;;;;;;5.300;;;;5.500;5.700
SC;São Miguel do Oeste;SENAI SC - SAO MIGUEL DO OESTE;Privada;99.400;98.600;100.000;100.000;;0.995;;;;;;;;;;;;;;;;;;;346.520;328.660;6.476;;;;;;;;;;6.400;;;;6.600;6.800
SC;Tijucas;SENAI SC - TIJUCAS;Privada;98.400;94.700;100.000;100.000;;0.982;;;;;;;;;;;;;;;;;;;310.240;306.280;5.632;;;;;;;;;;5.500;;;;5.700;5.900
SC;Xanxerê;COLEGIO LA SALLE;Privada;91.900;93.600;92.000;89.100;;0.915;;;;;;;;;;;;;;;;;;;351.960;310.100;6.275;;;;;;;;;;5.700;;;;5.900;6.100
RS;Alvorada;ESCOLA LUTERANA SAO MARCOS DE EDUCACAO BASICA;Privada;96.100;93.000;94.900;100.000;;0.959;;;;;;;;;;;;;;;;;;;313.190;298.430;5.556;;;;;;;;;;5.300;;;;5.500;5.700
RS;Arroio do Meio;COLEGIO BOM JESUS SAO MIGUEL;Privada;98.500;96.800;100.000;100.000;;0.989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Cachoeira do Sul;COLEGIO SINODAL BARAO DO RIO BRANCO;Privada;92.900;80.600;100.000;100.000;;0.926;;;;;;;;;;;;;;;;;;;369.970;338.230;6.949;;;;;;;;;;6.400;;;;6.600;6.800
RS;Cachoeira do Sul;COLEGIO MARISTA ROQUE GONCALVES;Privada;97.300;95.100;;100.000;;0.975;;;;;;;;;;;;;;;;;;;338.380;331.250;6.401;;;;;;;;;;6.200;;;;6.400;6.600
RS;Candelária;COLEGIO NOSSA SRA MEDIANEIRA;Privada;93.500;94.900;93.100;88.900;100.000;0.941;;;;;;;;;;;;;;;;;;;343.090;320.030;6.299;;;;;;;;;;5.900;;;;6.100;6.300
RS;Canoas;COLEGIO MARIA AUXILIADORA;Privada;96.800;93.900;;99.200;;0.965;;;;;;;;;;;;;;;;;;;335.540;326.760;6.294;;;;;;;;;;6.100;;;;6.200;6.400
RS;Canoas;COLEGIO ULBRA CRISTO REDENTOR;Privada;93.200;95.100;88.900;92.600;;0.921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Carazinho;COLEGIO LA SALLE;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;350.990;327.200;6.517;;;;;;;;;;6.500;;;;6.700;6.800
RS;Carazinho;COLEGIO SINODAL RUI BARBOSA;Privada;97.100;94.900;94.400;100.000;;0.964;;;;;;;;;;;;;;;;;;;380.530;348.000;7.244;;;;;;;;;;7.000;;;;7.100;7.300
RS;Catuípe;EEM CASA FAMILIAR RURAL TRES VENDAS;Privada;92.000;96.000;80.000;100.000;;0.911;;;;;;;;;;;;;;;;;;;260.230;259.130;4.224;;;;;;;;;;3.800;;;;4.100;4.300
RS;Caxias do Sul;COLEGIO MURIALDO;Privada;98.800;96.800;100.000;100.000;;0.989;;;;;;;;;;;;;;;;;;;356.900;336.160;6.734;;;;;;;;;;6.700;;;;6.800;7.000
RS;Caxias do Sul;COLEGIO MUTIRAO DE CAXIAS DO SUL;Privada;91.100;81.800;100.000;95.700;;0.918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Cruz Alta;COLEGIO FRANCISCANO SANTISSIMA TRINDADE;Privada;89.700;80.000;;100.000;;0.889;;;;;;;;;;;;;;;;;;;342.980;333.180;6.494;;;;;;;;;;5.800;;;;6.000;6.100
RS;Erechim;INSTITUTO ANGLICANO BARAO DO RIO BRANCO;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;359.480;326.500;6.626;;;;;;;;;;6.600;;;;6.800;6.900
RS;Frederico Westphalen;ESC ENS MEDIO CASA FAMILIAR RURAL;Privada;90.800;96.300;84.200;89.500;;0.897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Ivoti;INSTITUTO DE EDUCACAO IVOTI;Privada;95.300;92.500;97.200;97.000;;0.955;;;;;;;;;;;;;;;;;;;348.080;325.290;6.448;;;;;;;;;;6.200;;;;6.300;6.500
RS;Lajeado;COLEGIO EVANGELICO ALBERTO TORRES;Privada;94.400;89.500;95.100;100.000;;0.947;;;;;;;;;;;;;;;;;;;392.020;361.950;7.614;;;;;;;;;;7.200;;;;7.300;7.500
RS;Nova Prata;COLEGIO NOSSA SENHORA APARECIDA;Privada;97.900;100.000;93.300;100.000;;0.977;;;;;;;;;;;;;;;;;;;371.980;351.190;7.171;;;;;;;;;;7.000;;;;7.100;7.300
RS;Novo Hamburgo;COLEGIO SANTA CATARINA;Privada;98.800;100.000;95.000;100.000;;0.983;;;;;;;;;;;;;;;;;;;322.060;331.280;6.172;;;;;;;;;;6.100;;;;6.200;6.400
RS;Pelotas;ESCOLA DE ENSINO MEDIO SESI ERALDO GIACOBBE PELOTAS;Privada;96.400;98.200;90.900;97.100;;0.953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Porto Alegre;COLEGIO MARISTA CHAMPAGNAT;Privada;97.900;100.000;;96.100;;0.980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Porto Alegre;COLEGIO CONCORDIA - PORTO ALEGRE;Privada;87.100;83.300;;92.900;;0.878;;;;;;;;;;;;;;;;;;;361.460;335.940;6.795;;;;;;;;;;6.000;;;;6.100;6.300
RS;Porto Alegre;COLEGIO ISRAELITA BRASILEIRO;Privada;99.200;98.000;;100.000;;0.990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Porto Alegre;COLEGIO SANTA INES;Privada;96.100;93.500;;98.500;;0.959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Porto Alegre;COL LA SALLE SAO JOAO;Privada;88.500;83.000;96.400;89.300;;0.892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Porto Alegre;COLEGIO BOM JESUS SEVIGNE;Privada;94.900;90.400;100.000;100.000;;0.966;;;;;;;;;;;;;;;;;;;354.610;331.900;6.639;;;;;;;;;;6.400;;;;6.600;6.700
RS;Porto Alegre;COLEGIO SINODAL DO SALVADOR;Privada;90.800;86.500;84.200;98.300;;0.893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Porto Alegre;INSTITUTO DE EDUCACAO SAO FRANCISCO;Privada;89.200;88.100;84.900;93.800;;0.888;;;;;;;;;;;;;;;;;;;311.560;313.940;5.765;;;;;;;;;;5.100;;;;5.300;5.500
RS;Porto Alegre;COL MARISTA NOSSA SENHORA DO ROSARIO;Privada;97.900;96.300;97.100;99.600;;0.976;;;;;;;;;;;;;;;;;;;377.820;347.440;7.197;;;;;;;;;;7.000;;;;7.200;7.300
RS;Porto Alegre;COL CONHECER;Privada;100.000;100.000;;100.000;;1.000;;;;;;;;;;;;;;;;;;;218.230;230.850;3.210;;;;;;;;;;3.200;;;;3.400;3.600
RS;Porto Alegre;COLEGIO JOAO PAULO I HIGI;Privada;91.300;90.800;83.800;95.700;;0.898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Rio Grande;COLEGIO BOM JESUS JOANA D ARC;Privada;96.300;94.300;88.900;100.000;;0.942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Rio Grande;COLEGIO MARISTA SAO FRANCISCO - ED INF ENS FUND E MEDIO;Privada;89.600;83.600;;95.500;;0.892;;;;;;;;;;;;;;;;;;;322.150;306.090;5.796;;;;;;;;;;5.200;;;;5.400;5.600
RS;Rio Grande;COLEGIO SAGRADO CORACAO DE JESUS;Privada;93.600;95.500;83.300;100.000;;0.924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Roca Sales;COLEGIO EVANGELICO ALBERTO TORRES - REGIAO ALTA;Privada;97.100;88.900;100.000;100.000;;0.960;;;;;;;;;;;;;;;;;;;347.190;337.810;6.623;;;;;;;;;;6.400;;;;6.500;6.700
RS;Roca Sales;COLEGIO SCALABRINIANO SAO JOSE;Privada;95.700;93.300;95.000;100.000;;0.960;;;;;;;;;;;;;;;;;;;350.420;314.560;6.320;;;;;;;;;;6.100;;;;6.200;6.400
RS;Santa Maria;COLEGIO RIACHUELO;Privada;97.000;96.700;91.300;98.800;;0.955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Sant'Ana do Livramento;COLEGIO SANTA TERESA DE JESUS;Privada;93.800;88.600;;100.000;;0.940;;;;;;;;;;;;;;;;;;;320.930;319.000;5.972;;;;;;;;;;5.600;;;;5.800;6.000
RS;Santa Rosa;INST SINODAL DA PAZ;Privada;96.100;95.300;94.300;98.100;;0.959;;;;;;;;;;;;;;;;;;;353.570;337.730;6.711;;;;;;;;;;6.400;;;;6.600;6.800
RS;Santiago;ESCOLA DE EDUCACAO BASICA DA URI-SANTIAGO;Privada;96.600;97.100;92.900;100.000;;0.966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;São Leopoldo;COLEGIO PROFESSOR GUSTAVO SCHREIBER;Privada;73.200;58.600;71.400;95.000;;0.721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Serafina Corrêa;ESC ENS MEDIO RAINHA D PAZ;Privada;94.300;86.700;100.000;100.000;;0.951;;;;;;;;;;;;;;;;;;;315.610;328.130;6.034;;;;;;;;;;5.700;;;;5.900;6.100
RS;Três de Maio;CENTRO DE ENSINO MEDIO SETREM - UNIDADE DE ENSINO MEDIO SETREM;Privada;93.000;92.100;88.600;100.000;;0.933;;;;;;;;;;;;;;;;;;;395.460;345.770;7.420;;;;;;;;;;6.900;;;;7.100;7.200
RS;Uruguaiana;COLEGIO MARISTA SANT ANA;Privada;100.000;100.000;;100.000;;1.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Uruguaiana;INSTITUTO LAURA VICUNA;Privada;90.600;87.200;87.000;95.700;;0.898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Vacaria;COLEGIO BOM JESUS SAO JOSE;Privada;98.500;97.200;;100.000;;0.986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Venâncio Aires;COLEGIO BOM JESUS NOSSA SENHORA APARECIDA;Privada;100.000;100.000;;100.000;;1.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RS;Veranópolis;COLEGIO AGRICOLA DE VERANOPOLIS;Privada;96.700;97.400;96.700;96.300;;0.968;;;;;;;;;;;;;;;;;;;337.070;321.130;6.231;;;;;;;;;;6.000;;;;6.200;6.400
MS;Aparecida do Taboado;ESCOLA RECANTO;Privada;97.100;93.300;100.000;100.000;;0.977;;;;;;;;;;;;;;;;;;;329.060;333.110;6.298;;;;;;;;;;6.200;;;;6.300;6.500
MS;Bonito;COLEGIO HONORATO JACQUES;Privada;98.000;94.400;100.000;100.000;;0.981;;;;;;;;;;;;;;;;;;;325.100;314.940;5.970;;;;;;;;;;5.900;;;;6.000;6.200
MS;Campo Grande;COLEGIO TICTAC E INSTITUTO PENRABEL;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;302.500;330.920;5.892;;;;;;;;;;5.900;;;;6.100;6.300
MS;Campo Grande;COLEGIO ATENAS;Privada;95.100;93.900;94.300;96.800;;0.950;;;;;;;;;;;;;;;;;;;315.690;309.580;5.758;;;;;;;;;;5.500;;;;5.700;5.900
MS;Campo Grande;COLEGIO SALESIANO DOM BOSCO;Privada;98.200;96.800;98.100;100.000;;0.983;;;;;;;;;;;;;;;;;;;361.640;326.010;6.649;;;;;;;;;;6.500;;;;6.700;6.800
MS;Campo Grande;CENTRO DE ENS NOSSA SENHORA AUXILIADORA;Privada;96.100;90.700;100.000;100.000;;0.967;;;;;;;;;;;;;;;;;;;331.130;325.790;6.217;;;;;;;;;;6.000;;;;6.200;6.400
MS;Campo Grande;COLEGIO PROF LOURIVAL MARTINS FAGUNDES;Privada;95.100;91.800;100.000;94.300;;0.952;;;;;;;;;;;;;;;;;;;328.690;313.010;5.992;;;;;;;;;;5.700;;;;5.900;6.100
MS;Campo Grande;COLEGIO RAUL SANS DE MATOS;Privada;97.300;94.900;97.800;100.000;;0.975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MS;Campo Grande;COLEGIO HARMONIA - UNIDADE I;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;393.950;355.180;7.540;;;;;;;;;;7.500;;;;7.700;7.800
MS;Campo Grande;COLEGIO CBA ABC;Privada;99.400;98.400;100.000;100.000;;0.995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MS;Campo Grande;COLEGIO DE ENSINO MEDIO NOVA GERACAO;Privada;94.400;91.400;94.700;100.000;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MS;Campo Grande;COLEGIO CLASSE A;Privada;98.600;98.000;97.900;100.000;;0.986;;;;;;;;;;;;;;;;;;;344.440;332.420;6.504;;;;;;;;;;6.400;;;;6.600;6.700
MS;Campo Grande;COLEGIO CLASSE A UNIDADE II;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;421.310;377.790;8.262;;;;;;;;;;8.300;;;;8.300;8.400
MS;Chapadão do Sul;CEPE - CENTRO POSITIVO DE ENSINO;Privada;97.400;85.700;100.000;100.000;;0.947;;;;;;;;;;;;;;;;;;;294.190;277.290;4.972;;;;;;;;;;4.700;;;;4.900;5.100
MS;Corumbá;ESCOLA DO SESI CORUMBA;Privada;99.500;100.000;98.600;100.000;;0.995;;;;;;;;;;;;;;;;;;;298.550;299.050;5.359;;;;;;;;;;5.300;;;;5.500;5.700
MS;Dourados;ESCOLA DO SESI DOURADOS;Privada;89.100;81.600;95.700;100.000;;0.917;;;;;;;;;;;;;;;;;;;297.480;287.570;5.173;;;;;;;;;;4.700;;;;5.000;5.200
MS;Dourados;COLEGIO UNIGRAN;Privada;93.400;89.800;96.100;96.700;;0.941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MS;Itaquiraí;ESCOLA FAMILIA AGRICOLA DE ITAQUIRAI;Privada;90.200;86.400;92.300;100.000;;0.926;;;;;;;;;;;;;;;;;;;272.240;271.860;4.583;;;;;;;;;;4.200;;;;4.500;4.700
MS;Miranda;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;Privada;88.300;78.500;93.900;96.200;;0.888;;;;;;;;;;;;;;;;;;;304.040;279.670;5.146;;;;;;;;;;4.600;;;;4.800;5.000
MS;Naviraí;ESCOLA DO SESI NAVIRAI;Privada;93.000;89.800;95.900;93.300;;0.929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MS;Paranaíba;ESCOLA CAMINHO LTDA EPP;Privada;93.400;92.600;100.000;80.000;;0.901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MS;Paranaíba;ESCOLA PARTICULAR EDUCANDARIO SANTA CLARA;Privada;94.300;88.900;96.800;100.000;;0.950;;;;;;;;;;;;;;;;;;;355.350;326.730;6.572;;;;;;;;;;6.200;;;;6.400;6.600
MS;Ponta Porã;ELITE PONTA PORA;Privada;97.800;100.000;93.500;100.000;;0.977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MS;Ponta Porã;ESCOLA MAPPE - MODERNA ASSOCIACAO PONTAPORANENSE DE ENSINO;Privada;91.200;85.700;92.300;96.700;;0.913;;;;;;;;;;;;;;;;;;;325.560;324.180;6.115;;;;;;;;;;5.600;;;;5.800;6.000
MS;Rio Brilhante;ESCOLA DE EDUCACAO CATIVANTE;Privada;87.900;83.300;82.600;100.000;;0.879;;;;;;;;;;;;;;;;;;;341.600;329.880;6.426;;;;;;;;;;5.700;;;;5.800;6.000
MS;Sidrolândia;INSTITUTO EDUCACIONAL ARANCUA;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;338.550;317.780;6.202;;;;;;;;;;6.200;;;;6.400;6.500
MS;Três Lagoas;ESCOLA DO SESI TRES LAGOAS;Privada;99.200;98.400;100.000;100.000;;0.995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Alta Floresta;COLEGIO ALTA FLORESTA ED INFANTIL EF E EM;Privada;97.300;92.300;100.000;100.000;;0.973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Barra do Garças;INSTITUTO MADRE MARTA CERUTTI;Privada;98.900;96.900;100.000;100.000;;0.989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Cáceres;COLEGIO ADVENTISTA DE CACERES;Privada;93.300;82.800;100.000;100.000;;0.935;;;;;;;;;;;;;;;;;;;285.800;296.080;5.136;;;;;;;;;;4.800;;;;5.000;5.200
MT;Cáceres;Q I CENTRO EDUCACIONAL;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Campo Verde;CENTRO INTEGRADO DE ENSINO MEDIO PROGRESSO LTDA;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;320.660;323.430;6.035;;;;;;;;;;6.000;;;;6.200;6.400
MT;Cuiabá;COLEGIO ISAAC NEWTON - CIN - MATUTINO INTEGRAL;Privada;99.500;100.000;99.200;99.400;;0.995;;;;;;;;;;;;;;;;;;;311.900;301.920;5.590;;;;;;;;;;5.600;;;;5.800;5.900
MT;Cuiabá;MASTER GENESIS ALVORADA;Privada;96.800;95.000;95.500;99.000;;0.965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Cuiabá;COLEGIO NOTRE DAME DE LOURDES;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;357.220;335.430;6.728;;;;;;;;;;6.700;;;;6.900;7.000
MT;Cuiabá;ESCOLA EVANGELICA MISSIONARIO GUNNAR VINGREN;Privada;94.700;100.000;84.400;100.000;;0.942;;;;;;;;;;;;;;;;;;;270.770;278.470;4.661;;;;;;;;;;4.400;;;;4.600;4.800
MT;Cuiabá;COLEGIO SALESIANO SAO GONCALO - ESCOLA DE EDUCACAO BASICA;Privada;95.000;92.400;96.500;96.100;;0.950;;;;;;;;;;;;;;;;;;;346.820;327.760;6.467;;;;;;;;;;6.100;;;;6.300;6.500
MT;Cuiabá;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;Privada;78.000;64.600;82.900;97.100;;0.793;;;;;;;;;;;;;;;;;;;309.550;305.530;5.611;;;;;;;;;;4.400;;;;4.700;4.900
MT;Cuiabá;COLEGIO ISAAC NEWTON - CIN ITA MEDICINA;Privada;99.500;100.000;98.800;100.000;;0.996;;;;;;;;;;;;;;;;;;;368.540;342.400;6.991;;;;;;;;;;7.000;;;;7.100;7.200
MT;Cuiabá;COLEGIO ISAAC NEWTON - VESPERTINO;Privada;99.700;100.000;100.000;99.000;;0.997;;;;;;;;;;;;;;;;;;;299.950;291.180;5.261;;;;;;;;;;5.200;;;;5.400;5.600
MT;Cuiabá;COLEGIO E CURSO OLIMPO ENSINO MEDIO;Privada;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Cuiabá;COLEGIO FATO - COXIPO;Privada;99.400;100.000;100.000;98.000;;0.993;;;;;;;;;;;;;;;;;;;292.970;277.230;4.954;;;;;;;;;;4.900;;;;5.100;5.300
MT;Cuiabá;SESI ESCOLA CUIABA;Privada;96.300;93.900;100.000;97.000;;0.969;;;;;;;;;;;;;;;;;;;298.970;295.320;5.309;;;;;;;;;;5.100;;;;5.300;5.500
MT;Cuiabá;COLEGIO MAXI;Privada;98.600;98.000;98.300;99.500;;0.986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Cuiabá;COLEGIO POENTE;Privada;95.400;94.200;93.800;100.000;;0.959;;;;;;;;;;;;;;;;;;;270.550;288.790;4.813;;;;;;;;;;4.600;;;;4.800;5.000
MT;Jaciara;CENTRO DE ENSINO DE JACIARA LTDA - ESCOLA DOM BOSCO;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;338.800;322.600;6.277;;;;;;;;;;6.300;;;;6.400;6.600
MT;Lucas do Rio Verde;CENTRO INTEGRADO EDUCAR;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;311.850;287.230;5.369;;;;;;;;;;5.400;;;;5.600;5.800
MT;Lucas do Rio Verde;COLEGIO LA SALLE;Privada;96.100;91.200;100.000;100.000;;0.969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Matupá;COLEGIO CEI - CENTRO EDUCACIONAL INTEGRADO DE MATUPA;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;322.260;304.280;5.771;;;;;;;;;;5.800;;;;6.000;6.100
MT;Mirassol d'Oeste;ESCOLA CASTELO BRANCO;Privada;98.000;100.000;100.000;94.400;;0.981;;;;;;;;;;;;;;;;;;;305.420;293.130;5.367;;;;;;;;;;5.300;;;;5.500;5.700
MT;Nova Mutum;COLEGIO PIAGET - BESS E EISELE LTDA - ME;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Rondonópolis;CASINHA FELIZ CENTRO DE ENSINO SC;Privada;95.400;94.500;94.000;97.800;;0.954;;;;;;;;;;;;;;;;;;;314.860;301.870;5.631;;;;;;;;;;5.400;;;;5.600;5.800
MT;Rondonópolis;CENTRO INTEGRADO DE ENSINO 1 E 2 GRAUS;Privada;95.300;95.000;93.200;98.100;;0.954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Rondonópolis;COOPERATIVA DE ENSINO ALVARES CABRAL;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Sapezal;INSTITUTO PRESBITERIANO DE EDUCACAO SIMONTON - UNIDADE SAPEZAL;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;326.920;335.150;6.298;;;;;;;;;;6.300;;;;6.500;6.600
MT;Sinop;COLEGIO ADVENTISTA DE SINOP;Privada;84.600;76.700;83.900;93.300;;0.841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Sinop;COLEGIO REGINA PACIS;Privada;96.400;97.300;92.000;100.000;;0.963;;;;;;;;;;;;;;;;;;;348.730;326.130;6.470;;;;;;;;;;6.200;;;;6.400;6.600
MT;Sinop;PPE - PRINA PITT ESCOLA;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Sorriso;CENTRO DE EDUCACAO BASICA SAO JOSE;Privada;90.000;72.000;100.000;100.000;;0.885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MT;Tangará da Serra;INST PRESBITERIANO EDUCACAO SIMONTON;Privada;99.100;100.000;100.000;97.400;;0.991;;;;;;;;;;;;;;;;;;;333.730;316.750;6.119;;;;;;;;;;6.100;;;;6.200;6.400
MT;Várzea Grande;COLEGIO EXITUS EIRELI-ME;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;307.210;285.440;5.277;;;;;;;;;;5.300;;;;5.500;5.700
MT;Várzea Grande;COLEGIO EDUCANDARIO JOSE DE ANCHIETA;Privada;97.600;92.900;100.000;100.000;;0.975;;;;;;;;;;;;;;;;;;;303.200;285.820;5.227;;;;;;;;;;5.100;;;;5.300;5.500
MT;Várzea Grande;SESI SERVICO SOCIAL DA INDUSTRIA - SESIESCOLA - VG;Privada;92.500;91.400;86.200;100.000;;0.922;;;;;;;;;;;;;;;;;;;291.750;283.980;5.038;;;;;;;;;;4.600;;;;4.900;5.100
MT;Várzea Grande;INSTITUTO VARZEAGRANDENSE DE EDUCACAO;Privada;96.600;90.300;100.000;100.000;;0.965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO;Abadiânia;COLEGIO ADVENTISTA BRASIL CENTRAL;Privada;97.800;97.900;100.000;95.700;;0.978;;;;;;;;;;;;;;;;;;;314.430;290.430;5.453;;;;;;;;;;5.300;;;;5.500;5.700
GO;Acreúna;COLEGIO EDUCAR BRASIL ACREUNA LTDA EPP;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;331.470;319.910;6.134;;;;;;;;;;6.100;;;;6.300;6.500
GO;Anápolis;COLEGIO COUTO MAGALHAES;Privada;100.000;100.000;100.000;100.000;;1.000;;;;;;;;;;;;;;;;;;;327.830;323.920;6.143;;;;;;;;;;6.100;;;;6.300;6.500
GO;Anápolis;ESCOLA SESI JUNDIAI;Privada;96.000;93.600;96.000;98.300;;0.959;;;;;;;;;;;;;;;;;;;308.760;301.860;5.545;;;;;;;;;;5.300;;;;5.500;5.700
GO;Aparecida de Goiânia;ESCOLA SESI APARECIDA;Privada;98.700;98.600;98.700;98.800;;0.987;;;;;;;;;;;;;;;;;;;302.350;297.000;5.382;;;;;;;;;;5.300;;;;5.500;5.700
GO;Aparecida de Goiânia;COLEGIO UNUS;Privada;97.700;98.000;94.700;100.000;;0.975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GO;Aparecida de Goiânia;ESCOLA SESI DOUTOR CELSO CHARURI;Privada;92.400;88.200;92.900;97.800;;0.928;;;;;;;;;;;;;;;;;;;298.140;289.760;5.215;;;;;;;;;;4.800;;;;5.000;5.300
GO;Catalão;COLEGIO NOSSA SENHORA MAE DE DEUS;Privada;93.000;85.200;95.600;100.000;;0.932;;;;;;;;;;;;;;;;;;;302.580;305.890;5.518;;;;;;;;;;5.100;;;;5.300;5.500
GO;Catalão;COLEGIO VERATZ - INSTITUTO DE EDUCACAO ABV LTDA;Privada;96.900;97.800;100.000;91.700;;0.964;;;;;;;;;;;;;;;;;;;360.430;335.690;6.777;;;;;;;;;;6.500;;;;6.700;6.800
